petition_id,abstract,label,numberOfSignatures
4650,49,13,3969
4651,44,9,74
4652,49,12,14
4653,55,12,86
4654,22,11,51
4655,51,10,654
4656,47,12,94
4657,49,11,796
4658,39,5,10
4659,29,12,30
4660,32,7,17
4661,28,14,42
4662,34,11,34
4663,49,10,231
4664,45,13,83
4665,52,12,33
4666,46,10,103
4667,52,9,15
4668,48,14,435
4669,44,11,173
4670,39,11,123
4671,56,15,70
4672,41,11,307
4673,50,14,4859
4674,45,9,11
4675,45,13,99
4676,47,11,495
4677,45,14,70
4678,60,12,404
4679,12,7,13
4680,46,13,55
4681,25,13,2760
4682,40,13,1107
4683,57,15,9
4684,30,13,21
4685,52,12,1242
4686,50,8,29
4687,48,11,43
4688,55,16,3288
4689,53,9,55
4690,38,14,9
4691,49,6,112
4692,60,12,575
4693,44,10,7
4694,49,6,399
4695,51,13,35
4696,45,12,10508
4697,53,12,19
4698,49,15,1664
4699,55,9,14
4700,34,8,109
4701,46,13,7757
4702,44,10,36
4703,42,10,71
4704,50,12,1610
4705,18,6,14
4706,48,12,29
4707,45,7,23
4708,52,13,10706
4709,50,10,337
4710,48,10,128
4711,34,14,61
4712,46,10,36
4713,51,12,7610
4714,50,8,12
4715,51,7,2143
4716,22,14,12
4717,30,12,8
4718,44,8,32
4719,46,11,10395
4720,56,6,99
4721,20,9,2177
4722,50,8,157
4723,30,15,13
4724,49,9,109
4725,44,12,1659
4726,47,10,41
4727,55,8,580
4728,52,9,8
4729,53,9,35
4730,52,6,1730
4731,22,12,13
4732,55,10,209
4733,57,14,11406
4734,36,12,11948
4735,50,11,28589
4736,48,14,28
4737,45,13,106
4738,52,11,26
4739,16,5,609
4740,44,12,4500
4741,54,16,12
4742,48,4,74
4743,45,12,218
4744,25,13,11
4745,55,10,64
4746,16,12,10386
4747,47,10,14
4748,35,13,42
4749,40,11,91913
4750,49,12,11
4751,44,12,319
4752,43,10,224
4753,49,10,55
4754,47,8,8
4755,43,5,215
4756,52,4,19
4757,14,14,23
4758,47,7,13
4759,16,10,368
4760,54,11,65
4761,48,14,146
4762,31,10,8
4763,52,14,226
4764,19,11,22
4765,40,6,4572
4766,50,14,526
4767,43,12,28
4768,42,11,32
4769,37,15,28
4770,49,13,22
4771,49,10,13
4772,29,14,103
4773,41,14,3082
4774,31,7,44
4775,52,14,98
4776,53,10,17459
4777,53,9,53
4778,44,6,84
4779,53,10,15
4780,29,6,640
4781,39,14,150
4782,49,3,139
4783,26,12,17992
4784,48,10,7
4785,48,12,28
4786,48,9,15
4787,42,11,58
4788,45,12,13
4789,38,12,28
4790,49,14,12828
4791,51,12,62
4792,50,12,15
4793,53,14,3448
4794,49,12,81
4795,33,9,38
4796,52,16,579
4797,51,9,191
4798,41,3,30
4799,51,5,68
4800,39,9,1372
4801,33,5,14
4802,48,11,54
4803,30,3,232
4804,44,13,5179
4805,44,9,13
4806,21,11,44
4807,54,14,167
4808,51,12,4455
4809,42,9,433
4810,49,5,38
4811,52,11,643
4812,55,15,126
4813,55,14,22
4814,51,13,131
4815,27,10,6795
4816,29,14,28
4817,55,12,1483
4818,40,11,7
4819,55,11,16
4820,42,12,37
4821,50,12,283
4822,47,13,92
4823,44,12,22
4824,52,13,18
4825,48,12,4257
4826,52,11,121
4827,55,11,152
4828,39,11,62
4829,55,10,10462
4830,43,12,28678
4831,44,11,145
4832,52,14,306
4833,48,13,11
4834,27,2,87
4835,50,8,2090
4836,32,9,121
4837,39,4,1294
4838,47,14,295
4839,46,6,32
4840,33,12,22
4841,51,14,9
4842,49,13,33
4843,42,14,272
4844,42,14,148
4845,49,9,14
4846,35,7,892
4847,43,8,10
4848,48,12,131
4849,45,9,23
4850,38,6,236
4851,51,9,96
4852,51,12,135
4853,46,14,34
4854,41,13,1992
4855,51,10,407
4856,55,8,28935
4857,47,11,1675
4858,50,11,18
4859,41,12,325
4860,51,12,206
4861,51,12,185
4862,40,11,833
4863,48,10,14
4864,50,7,8
4865,42,9,16
4866,44,12,9
4867,52,13,8
4868,49,10,18
4869,44,11,21
4870,51,8,11
4871,45,7,120
4872,40,14,54
4873,16,13,24
4874,27,11,39
4875,50,12,30
4876,45,6,98
4877,45,15,11
4878,31,12,6515
4879,52,15,22925
4880,42,11,20
4881,49,8,9
4882,51,7,15385
4883,39,5,9
4884,39,12,26712
4885,51,14,79
4886,44,13,38
4887,41,11,1976
4888,45,11,673
4889,33,8,35
4890,46,6,177014
4891,22,14,14
4892,34,17,10
4893,40,13,9
4894,60,13,401
4895,13,8,10
4896,47,14,809
4897,53,12,28
4898,49,14,270
4899,33,6,32
4900,47,14,99
4901,52,9,110
4902,48,11,44
4903,32,10,7
4904,32,3,43
4905,53,8,884
4906,50,9,11
4907,54,11,14
4908,45,10,8668
4909,46,11,111
4910,45,11,572
4911,29,12,15
4912,50,12,100
4913,43,11,34
4914,47,14,71
4915,31,13,14
4916,37,11,12
4917,29,8,703
4918,44,12,55
4919,54,8,231
4920,37,10,16
4921,48,14,97
4922,34,16,119
4923,55,14,20
4924,52,11,18
4925,23,12,7
4926,45,14,1037
4927,46,8,21
4928,48,8,10
4929,50,9,356
4930,52,10,1494
4931,47,12,649
4932,36,8,80
4933,13,6,28
4934,35,10,20
4935,36,4,475
4936,42,9,34
4937,43,10,12040
4938,41,8,59
4939,47,13,1429
4940,18,12,21292
4941,39,14,12014
4942,54,12,6
4943,45,15,41
4944,42,11,11
4945,42,11,21
4946,46,15,2008
4947,52,14,42
4948,53,14,8
4949,37,8,105
4950,46,12,80
4951,51,8,16
4952,38,11,7
4953,50,10,15
4954,52,14,506
4955,28,13,369
4956,46,13,58
4957,46,11,336
4958,47,11,9
4959,40,6,1051
4960,40,13,223
4961,47,7,10
4962,55,12,198
4963,40,11,1245
4964,41,11,10
4965,49,12,93
4966,38,9,5104
4967,52,10,20
4968,45,9,429
4969,53,8,84
4970,51,14,41
4971,49,3,425
4972,48,7,22
4973,48,15,68
4974,43,13,3949
4975,49,8,62
4976,53,7,47
4977,25,15,2003
4978,37,13,10263
4979,54,9,11
4980,50,13,229
4981,41,4,89
4982,49,9,11
4983,32,13,18
4984,34,14,9
4985,48,9,2922
4986,27,11,146
4987,29,12,42
4988,51,7,92
4989,27,7,236
4990,50,14,16
4991,37,9,48
4992,55,15,451
4993,45,15,458
4994,55,15,21
4995,56,15,31
4996,46,10,54
4997,46,11,548
4998,41,14,39
4999,38,13,25
5000,49,13,11
5001,48,15,69
5002,51,12,1101
5003,49,10,776
5004,40,11,10
5005,49,10,6354
5006,37,10,13
5007,24,11,1560
5008,53,9,3259
5009,55,11,15
5010,57,15,150
5011,53,13,11
5012,42,13,15
5013,37,14,30
5014,27,10,270
5015,45,13,91
5016,55,11,36
5017,43,13,10
5018,49,10,24
5019,11,3,950
5020,51,10,176
5021,21,6,854
5022,44,12,8
5023,44,12,75
5024,38,13,12
5025,51,15,305
5026,43,13,235
5027,29,8,19
5028,57,16,136
5029,51,14,66
5030,53,16,9
5031,42,8,27
5032,48,12,21
5033,40,10,608
5034,47,11,19
5035,41,11,1788
5036,52,13,70
5037,55,11,2613
5038,55,13,29
5039,54,6,69
5040,44,12,6994
5041,51,12,9065
5042,29,3,10
5043,32,7,505
5044,54,10,137
5045,43,11,572
5046,56,9,185
5047,48,7,1412
5048,48,11,398
5049,37,5,15
5050,49,12,5750
5051,45,13,213
5052,41,9,200
5053,32,7,9
5054,53,11,15
5055,40,17,121
5056,42,8,80
5057,52,8,13346
5058,37,9,22
5059,31,14,43
5060,54,11,820
5061,45,14,13
5062,57,13,11
5063,54,4,508
5064,53,11,50
5065,61,14,351
5066,48,6,74
5067,22,9,2100
5068,40,12,27
5069,46,14,480
5070,42,14,21
5071,45,8,3800
5072,51,12,693
5073,39,11,2896
5074,47,10,1644
5075,45,12,8
5076,47,10,22
5077,38,7,3033
5078,35,9,25
5079,53,13,11
5080,42,13,60
5081,45,2,21
5082,47,10,1287
5083,52,12,1592
5084,44,9,52
5085,53,13,16
5086,16,9,14
5087,56,12,40
5088,31,12,1199
5089,44,11,64
5090,32,13,13
5091,56,10,226
5092,48,13,33
5093,43,10,136
5094,49,15,7
5095,33,10,187902
5096,47,13,29
5097,51,13,16
5098,48,11,60
5099,50,9,1278
5100,44,11,5782
5101,50,14,65
5102,34,8,19722
5103,55,13,8
5104,47,10,1017
5105,47,10,47
5106,41,13,61
5107,58,17,508
5108,46,13,18
5109,50,9,111
5110,38,9,7
5111,47,13,300
5112,50,11,8
5113,27,14,92
5114,48,6,61
5115,51,14,9
5116,51,11,89
5117,44,7,24
5118,28,13,22
5119,51,13,32
5120,49,12,15
5121,50,8,172
5122,48,13,770
5123,48,16,353
5124,49,15,433
5125,47,12,2229
5126,50,13,351
5127,47,13,29
5128,44,10,108
5129,28,6,15
5130,42,12,8
5131,27,5,835
5132,28,14,85
5133,46,13,11095
5134,50,14,474
5135,29,5,455
5136,49,13,8
5137,53,11,1562
5138,50,12,11806
5139,28,12,14
5140,57,11,44
5141,18,12,118
5142,47,10,698
5143,43,14,94
5144,32,11,136
5145,43,12,19
5146,55,11,458
5147,49,7,69
5148,35,14,46
5149,48,13,17
5150,49,9,21
5151,48,15,59
5152,25,6,32
5153,51,10,75
5154,45,14,32
5155,21,4,5680
5156,48,11,309
5157,47,13,309
5158,26,10,31
5159,48,7,80691
5160,39,14,14
5161,49,12,88
5162,54,13,32
5163,41,5,17
5164,49,6,97
5165,49,9,1286
5166,44,9,110876
5167,43,14,66
5168,48,7,861
5169,51,13,21
5170,47,11,15765
5171,20,11,136
5172,41,10,560
5173,49,9,2617
5174,36,7,13
5175,49,12,36
5176,48,12,76
5177,50,13,9
5178,20,11,178
5179,45,14,34
5180,50,13,13
5181,45,7,70
5182,49,6,1765
5183,47,12,12
5184,56,14,428
5185,46,13,20
5186,49,10,75
5187,51,14,7
5188,56,7,19
5189,56,13,18
5190,55,8,40
5191,45,12,18264
5192,39,10,1102
5193,60,12,830
5194,53,6,4941
5195,49,9,15
5196,43,12,41
5197,53,13,29
5198,45,6,7
5199,50,11,107
5200,50,14,152
5201,41,13,184
5202,51,9,19
5203,39,16,49
5204,58,14,37
5205,48,12,152
5206,48,10,21
5207,49,10,17
5208,49,3,47
5209,26,11,44
5210,53,7,65
5211,35,12,224
5212,47,10,2192
5213,56,8,48
5214,41,6,76
5215,45,6,45
5216,47,14,10
5217,52,4,8
5218,35,13,20
5219,49,10,308
5220,47,13,31
5221,55,7,135939
5222,49,10,588
5223,48,10,7
5224,54,11,102
5225,51,14,33
5226,49,11,265
5227,31,8,10
5228,50,13,15
5229,51,11,19
5230,46,15,730
5231,49,5,25
5232,51,14,43
5233,43,12,7
5234,50,12,47
5235,39,13,3118
5236,45,10,38
5237,47,10,33
5238,35,11,41
5239,36,8,971
5240,56,16,4807
5241,45,14,27885
5242,46,9,26
5243,46,13,43
5244,29,11,112
5245,52,12,1625
5246,50,11,15
5247,49,10,11009
5248,55,12,328
5249,49,12,3950
5250,47,14,34
5251,47,13,9
5252,51,11,30
5253,41,13,8
5254,48,10,720
5255,43,13,70
5256,43,10,859
5257,59,14,18
5258,49,12,15
5259,50,12,36
5260,41,11,4821
5261,28,12,14
5262,44,8,24
5263,42,10,178
5264,27,4,8
5265,14,12,30
5266,52,16,11
5267,55,10,79
5268,43,11,62478
5269,47,10,798
5270,40,13,59
5271,28,13,865
5272,53,13,16
5273,41,13,718
5274,45,7,31
5275,53,10,2347
5276,52,8,156
5277,40,13,190
5278,49,11,67
5279,50,13,18
5280,54,11,245
5281,42,9,445
5282,50,12,145
5283,57,14,382
5284,40,11,110
5285,51,10,34
5286,56,11,172
5287,42,11,174
5288,47,12,44
5289,50,13,111
5290,46,13,17
5291,53,13,288
5292,51,11,8
5293,54,7,38
5294,44,8,10
5295,42,11,345
5296,40,5,894
5297,32,14,92
5298,48,13,120
5299,27,12,170
5300,47,13,10
5301,50,11,4808
5302,52,10,41
5303,43,12,6
5304,54,10,1679
5305,48,13,23
5306,48,9,28
5307,40,11,59
5308,50,13,50
5309,15,11,160
5310,49,14,64
5311,49,10,27
5312,43,10,11
5313,45,11,720
5314,50,13,12
5315,32,5,14067
5316,47,12,161
5317,51,13,413
5318,48,11,112027
5319,49,9,42
5320,43,14,10
5321,42,13,188
5322,36,6,84
5323,46,11,118034
5324,42,7,39
5325,53,8,26
5326,45,14,7
5327,57,4,14288
5328,55,6,8
5329,43,11,20
5330,51,12,12
5331,48,13,53
5332,28,7,218
5333,44,13,8
5334,37,11,4408
5335,43,7,8
5336,57,14,21
5337,45,11,9
5338,53,8,665
5339,55,14,46
5340,51,13,82
5341,49,13,8
5342,47,10,1083
5343,28,11,161
5344,33,10,167
5345,51,11,10
5346,57,14,20
5347,47,12,269
5348,32,10,150
5349,45,11,95
5350,46,14,18
5351,54,15,363
5352,45,16,149138
5353,35,7,12
5354,55,10,33
5355,24,10,168
5356,60,12,21
5357,49,14,30
5358,28,16,50
5359,22,14,8
5360,51,14,65
5361,42,12,34
5362,56,13,136
5363,49,12,4936
5364,42,9,37155
5365,55,12,564
5366,7,11,14
5367,51,13,4423
5368,47,15,1781
5369,41,13,33
5370,56,14,8
5371,53,12,34
5372,24,9,13
5373,46,14,2902
5374,42,12,310
5375,36,13,3783
5376,41,13,36
5377,54,13,173
5378,49,14,156
5379,43,10,28
5380,48,7,48
5381,50,8,115
5382,50,9,7
5383,51,10,587
5384,54,11,82
5385,29,6,15
5386,56,12,73
5387,48,8,212743
5388,36,13,43
5389,23,13,49
5390,31,7,8
5391,25,12,3385
5392,46,12,28
5393,53,10,95
5394,37,9,6
5395,45,12,159
5396,50,8,23
5397,48,6,64
5398,38,11,10
5399,32,9,19663
5400,52,15,295
5401,49,10,12
5402,39,11,14
5403,41,11,21
5404,30,6,38
5405,46,12,70
5406,48,10,9
5407,45,9,646
5408,50,11,23
5409,50,10,11
5410,48,6,38
5411,52,17,45413
5412,52,7,110
5413,51,8,18
5414,48,10,1320
5415,48,14,70
5416,45,9,49
5417,51,9,12
5418,51,11,18
5419,23,6,9
5420,38,12,55
5421,40,11,1547
5422,22,9,80
5423,45,7,41
5424,38,14,1858
5425,47,8,289
5426,40,10,32
5427,50,14,95
5428,48,11,164
5429,30,11,24
5430,49,15,30
5431,49,4,147
5432,59,15,145
5433,53,8,8687
5434,26,9,5922
5435,44,11,62
5436,25,16,21
5437,53,10,20
5438,49,14,20
5439,39,11,23
5440,44,7,102
5441,60,15,315
5442,29,7,34
5443,46,14,16856
5444,47,11,1398
5445,50,14,39
5446,57,10,11
5447,45,13,20
5448,49,14,13942
5449,42,11,11
5450,54,12,15
5451,38,11,31
5452,43,4,7
5453,41,12,48
5454,51,12,10
5455,23,11,160
5456,45,10,31
5457,25,12,23
5458,45,13,40
5459,45,11,2238
5460,47,16,83
5461,49,12,261
5462,28,6,435
5463,45,11,128
5464,52,13,315
5465,50,10,54
5466,53,10,17
5467,45,11,335
5468,49,8,132
5469,51,11,41
5470,51,13,2706
5471,51,12,48
5472,43,14,45
5473,44,10,132
5474,37,11,15
5475,51,12,42
5476,46,10,2394
5477,51,9,95
5478,46,14,10
5479,41,9,184
5480,35,10,25
5481,49,12,54
5482,51,13,105
5483,48,5,374
5484,23,6,12
5485,43,13,85
5486,58,11,347
5487,38,6,69
5488,57,10,397
5489,43,9,199
5490,41,6,122
5491,37,14,8
5492,46,11,34
5493,47,13,109
5494,48,12,19
5495,42,7,5044
5496,47,9,93
5497,52,12,1041
5498,38,9,12490
5499,54,14,9
5500,55,15,3813
5501,41,9,68
5502,54,9,245783
5503,46,14,32
5504,48,9,35
5505,51,6,511
5506,36,9,897
5507,53,15,28
5508,46,7,10755
5509,52,14,9
5510,49,12,18163
5511,33,10,11
5512,34,6,105
5513,45,12,58
5514,31,12,67
5515,36,12,35
5516,41,13,3570
5517,41,12,155
5518,47,16,49
5519,52,16,492
5520,45,12,12
5521,42,12,60
5522,54,11,29
5523,50,10,40
5524,36,15,11941
5525,45,12,136
5526,49,8,7
5527,53,12,37
5528,51,14,33
5529,40,14,19
5530,53,11,33
5531,47,12,1657
5532,44,10,98
5533,38,5,8
5534,38,10,197
5535,53,12,34
5536,29,7,148
5537,45,10,2821
5538,15,14,60
5539,51,13,94
5540,48,11,749
5541,27,11,68
5542,31,9,24
5543,24,9,65
5544,48,12,32
5545,47,9,6
5546,31,13,747
5547,45,14,790
5548,39,14,8
5549,44,10,19
5550,54,13,32
5551,52,13,11
5552,47,11,12
5553,45,10,12
5554,51,12,371
5555,4,8,8
5556,45,9,39
5557,42,11,614
5558,19,4,29
5559,51,16,150
5560,40,12,64
5561,50,16,8
5562,50,12,214
5563,47,10,105
5564,46,12,363
5565,50,4,81
5566,26,6,110
5567,45,7,10
5568,45,12,18
5569,57,14,85
5570,46,7,21
5571,36,10,98
5572,41,10,67158
5573,49,17,30
5574,30,8,45
5575,52,12,20368
5576,50,8,19
5577,46,13,19
5578,45,8,4108
5579,42,12,30
5580,54,14,112
5581,42,15,12
5582,53,12,36
5583,52,12,25
5584,56,9,26
5585,54,14,52
5586,48,14,7645
5587,46,12,68
5588,53,13,21
5589,37,9,921
5590,42,10,24
5591,52,7,1659
5592,53,13,47
5593,53,12,81192
5594,56,16,20
5595,52,13,82
5596,34,6,13
5597,17,15,55
5598,32,11,16
5599,34,10,21
5600,43,13,50
5601,40,6,11
5602,43,13,64
5603,48,10,29
5604,47,10,13345
5605,44,8,201
5606,51,9,354
5607,43,9,79
5608,53,13,31
5609,48,17,39088
5610,45,12,254
5611,42,6,1137
5612,49,10,24
5613,48,12,66
5614,47,11,25
5615,46,12,10
5616,37,9,17
5617,42,5,7139
5618,53,12,40
5619,31,12,7
5620,33,13,15
5621,42,13,2198
5622,51,7,38
5623,27,11,62
5624,42,7,27
5625,41,6,72
5626,26,6,13390
5627,49,7,20049
5628,38,9,36865
5629,50,10,2456
5630,47,6,91
5631,51,8,181
5632,52,7,307
5633,55,8,1574
5634,46,11,12
5635,28,11,10
5636,44,12,7
5637,52,11,44
5638,52,6,36
5639,45,7,29
5640,51,9,1561
5641,46,13,577
5642,53,16,684
5643,29,7,1572
5644,49,14,32
5645,19,14,2321
5646,42,11,16
5647,57,14,18
5648,59,11,93
5649,46,4,63
5650,49,12,11054
5651,56,13,879
5652,57,15,300
5653,48,11,106
5654,48,11,33
5655,52,15,16
5656,25,9,13
5657,49,12,24
5658,56,15,80
5659,52,8,309
5660,43,7,13015
5661,35,13,302
5662,41,6,15
5663,24,8,16
5664,35,14,18
5665,51,12,23
5666,25,13,15
5667,36,7,206
5668,49,14,72
5669,46,15,18
5670,49,6,238769
5671,21,10,17
5672,52,17,44
5673,46,7,307
5674,45,13,45
5675,43,6,56
5676,52,12,836
5677,52,10,30
5678,38,7,25
5679,40,9,9
5680,8,9,12084
5681,49,11,46
5682,57,15,11
5683,46,8,272
5684,26,3,48
5685,51,13,271
5686,52,12,8
5687,49,14,35
5688,44,12,2784
5689,47,8,6909
5690,37,11,190
5691,41,7,26
5692,53,11,64
5693,36,12,47
5694,42,14,24
5695,29,14,101
5696,49,10,58
5697,26,11,24
5698,21,9,158
5699,53,15,31
5700,31,8,16
5701,34,12,258
5702,48,12,12
5703,47,13,42
5704,50,9,1695
5705,51,11,270
5706,8,5,16
5707,49,15,16
5708,17,14,21
5709,47,9,79
5710,43,11,19
5711,34,9,59
5712,46,12,204
5713,44,9,36
5714,48,12,77
5715,43,8,39
5716,46,15,154
5717,53,13,51
5718,50,11,11835
5719,48,14,19
5720,40,7,410
5721,47,10,8
5722,16,11,11
5723,44,7,16
5724,50,6,88
5725,27,14,7
5726,61,14,277
5727,48,11,179
5728,35,10,1652
5729,37,11,109
5730,51,15,242
5731,43,13,39
5732,48,12,8
5733,50,7,50
5734,42,10,1185
5735,56,14,7
5736,51,12,12
5737,39,9,15
5738,53,12,118
5739,39,9,37
5740,54,8,17
5741,50,10,45
5742,40,11,46
5743,41,10,33
5744,49,12,767
5745,44,10,116
5746,48,11,359
5747,51,11,125
5748,51,2,7
5749,50,9,108530
5750,36,12,2976
5751,11,13,38
5752,47,9,166
5753,25,14,2857
5754,26,8,24941
5755,58,16,16
5756,41,13,276
5757,45,13,27
5758,53,7,40
5759,51,10,31
5760,50,14,8114
5761,48,13,721
5762,59,11,99
5763,52,11,1988
5764,47,6,9
5765,49,9,318
5766,53,16,13
5767,37,7,43
5768,19,9,173
5769,44,2,102
5770,40,15,5183
5771,42,10,10
5772,33,7,32
5773,36,13,13
5774,31,6,55
5775,47,9,131
5776,43,13,23
5777,52,16,58
5778,50,11,62
5779,31,10,83
5780,16,9,31
5781,49,12,56983
5782,64,11,19
5783,52,12,68
5784,12,7,369
5785,46,8,667
5786,24,10,229
5787,13,13,17
5788,47,6,21
5789,52,12,439
5790,36,12,9
5791,43,11,141
5792,40,2,25
5793,49,8,35
5794,52,9,21
5795,47,8,11673
5796,50,13,1528
5797,53,7,145
5798,40,11,3937
5799,49,13,5354
5800,46,10,12
5801,37,9,368
5802,44,7,296
5803,39,9,8
5804,46,12,379
5805,53,10,12
5806,47,11,14
5807,52,13,36
5808,54,11,108
5809,34,5,266
5810,51,14,10484
5811,46,5,188
5812,44,9,32
5813,26,8,9
5814,48,11,42
5815,52,11,915
5816,27,13,1016
5817,54,9,263
5818,30,15,16
5819,52,14,97
5820,42,14,26
5821,45,9,11
5822,59,13,48
5823,48,7,6614
5824,52,15,1656
5825,60,10,29
5826,49,12,13546
5827,40,11,143
5828,44,13,86
5829,28,13,30
5830,53,12,37
5831,56,12,40518
5832,53,15,7
5833,50,11,523
5834,51,14,28
5835,48,6,958
5836,49,12,35
5837,44,12,9
5838,42,12,39
5839,47,14,39843
5840,51,12,45
5841,51,15,33
5842,44,9,16
5843,47,10,91
5844,49,10,18
5845,49,11,241
5846,42,9,121
5847,42,13,6
5848,42,8,33
5849,43,13,14
5850,53,12,24
5851,36,10,15
5852,53,11,36665
5853,52,13,14
5854,52,15,26
5855,22,12,18
5856,42,2,27
5857,51,14,43
5858,55,13,15
5859,57,13,42
5860,31,11,1483
5861,42,7,31
5862,17,7,23
5863,51,13,10
5864,31,11,1340
5865,55,7,195
5866,44,11,72120
5867,40,12,3568
5868,42,13,41
5869,53,10,89
5870,50,12,1832
5871,43,10,891
5872,54,13,261
5873,53,8,563
5874,28,12,26
5875,50,11,161
5876,46,4,1247
5877,16,16,2540
5878,42,13,226
5879,16,6,655
5880,63,12,43
5881,30,7,11892
5882,49,12,102
5883,20,14,16
5884,44,13,410
5885,56,17,125
5886,32,8,606
5887,19,11,33
5888,52,11,37
5889,56,13,51
5890,59,12,2353
5891,18,11,14
5892,58,13,1404
5893,50,11,19
5894,54,12,609
5895,45,12,20
5896,36,11,113
5897,48,12,86
5898,53,12,71
5899,43,11,82
5900,33,11,48
5901,48,11,1005
5902,40,14,11
5903,45,14,203
5904,47,12,153
5905,28,8,49
5906,50,11,1013
5907,54,12,5592
5908,35,14,39
5909,54,10,38
5910,44,12,19
5911,49,12,6940
5912,49,10,25
5913,40,7,18
5914,47,13,15
5915,51,12,9
5916,42,9,17
5917,51,13,37
5918,50,13,97
5919,48,9,4378
5920,53,12,363
5921,43,6,15
5922,22,14,1174
5923,46,12,110
5924,36,6,50414
5925,45,10,18435
5926,45,10,10476
5927,51,13,37
5928,31,11,584
5929,54,10,35
5930,48,9,10495
5931,52,14,119
5932,50,12,12
5933,48,11,122
5934,45,12,26
5935,57,13,1427
5936,32,9,665
5937,49,9,169
5938,26,8,161
5939,45,9,450
5940,39,14,8
5941,32,10,30
5942,50,14,212
5943,48,12,29
5944,43,3,132
5945,52,13,45
5946,48,10,7
5947,34,5,17
5948,49,9,48
5949,49,6,7
5950,50,8,10
5951,34,13,233
5952,49,14,123
5953,49,8,38
5954,41,12,854
5955,51,9,8
5956,50,8,432
5957,14,9,327
5958,13,12,13
5959,50,11,98
5960,39,12,2468
5961,52,10,780
5962,53,11,72
5963,50,9,14
5964,37,9,356
5965,37,7,16
5966,56,14,11
5967,49,14,151
5968,28,9,70
5969,17,11,24
5970,41,11,19
5971,33,18,38
5972,58,16,16
5973,50,11,15
5974,33,5,34
5975,46,8,240
5976,46,11,20
5977,42,12,68
5978,50,13,204
5979,51,13,26
5980,46,6,16813
5981,42,9,6
5982,51,8,14
5983,46,13,246
5984,50,6,12467
5985,43,12,442
5986,57,13,91
5987,45,13,154
5988,18,7,23508
5989,52,15,22
5990,32,7,24
5991,31,14,114504
5992,52,13,36
5993,56,11,188
5994,53,12,26
5995,48,11,174
5996,16,8,33
5997,52,13,47
5998,43,13,42
5999,45,11,233
6000,41,13,246
6001,51,12,12729
6002,45,7,21
6003,24,15,30
6004,57,13,51
6005,52,14,28
6006,52,13,25378
6007,48,15,95
6008,32,12,48
6009,20,13,12
6010,42,9,11
6011,46,6,17
6012,45,10,39
6013,51,9,243
6014,52,13,10
6015,49,10,2235
6016,50,11,1360
6017,39,11,25
6018,50,13,13
6019,49,13,726
6020,54,14,5792
6021,34,11,598
6022,59,15,11
6023,48,11,80
6024,47,3,385
6025,54,14,13
6026,45,13,408
6027,54,12,184
6028,32,5,36
6029,52,13,302
6030,39,13,16
6031,31,8,10
6032,16,6,29
6033,53,13,9901
6034,43,10,76
6035,48,7,45
6036,38,11,7
6037,56,12,11
6038,44,12,5951
6039,45,11,12520
6040,39,11,54
6041,50,11,102
6042,53,15,20
6043,22,11,27
6044,44,7,38
6045,57,8,14
6046,48,13,10
6047,48,7,10
6048,31,9,32
6049,49,15,1315
6050,52,8,1727
6051,53,9,247
6052,49,12,837
6053,49,11,27
6054,39,8,81
6055,48,14,19
6056,37,15,39
6057,48,14,1955
6058,56,14,2339
6059,46,6,42
6060,45,11,11
6061,45,14,22
6062,53,10,35
6063,53,14,8
6064,37,15,3755
6065,36,10,8219
6066,20,8,1553
6067,51,13,42
6068,26,11,15
6069,46,11,18
6070,41,13,4761
6071,55,11,6
6072,53,14,32
6073,52,14,593
6074,50,11,66
6075,45,12,13
6076,28,10,330
6077,26,10,13
6078,37,12,23
6079,55,12,148
6080,45,12,13
6081,34,5,366
6082,19,10,12
6083,42,12,22
6084,50,11,11
6085,48,16,191
6086,39,13,579
6087,51,13,69
6088,47,12,105
6089,40,14,8690
6090,54,10,1981
6091,30,13,57
6092,56,10,52
6093,42,13,2942
6094,54,7,1052
6095,24,12,234
6096,45,6,1087
6097,42,12,209
6098,47,12,30
6099,49,11,41
6100,53,5,14329
6101,41,6,182
6102,57,10,35
6103,44,12,2946
6104,55,15,601
6105,37,10,63
6106,49,9,81
6107,48,10,177
6108,43,11,59
6109,45,7,10
6110,41,13,112
6111,49,14,2721
6112,54,18,36
6113,48,13,34
6114,16,12,13
6115,45,11,8
6116,46,10,13
6117,45,9,23
6118,45,14,304
6119,50,12,796
6120,42,14,42
6121,46,3,93
6122,48,11,172
6123,43,13,44
6124,43,8,36
6125,59,15,10485
6126,34,4,33
6127,50,12,30
6128,45,11,1561
6129,44,12,489
6130,56,14,13
6131,48,15,61
6132,31,10,12
6133,37,3,6
6134,49,7,48
6135,44,9,23
6136,5,16,8
6137,34,11,15
6138,33,16,25
6139,48,12,4175
6140,27,11,28986
6141,36,12,41
6142,40,13,13
6143,48,14,11
6144,43,10,10730
6145,58,17,341
6146,49,10,2342
6147,51,13,8
6148,56,11,8
6149,49,5,26
6150,56,13,41
6151,48,9,46
6152,47,8,15
6153,46,11,62
6154,55,16,135
6155,46,12,1038
6156,37,12,3681
6157,51,12,45
6158,45,8,84
6159,42,12,24
6160,46,13,305
6161,52,9,608104
6162,50,14,80
6163,35,10,74
6164,48,8,7
6165,47,13,34
6166,46,10,17
6167,54,8,70
6168,24,13,14
6169,45,12,151
6170,45,14,107352
6171,48,13,12040
6172,48,14,216
6173,31,9,138
